Review ID,Author Name,Author URL,Rating,Date Formatted,Date Relative,Review Text,Page Number
Ci9DQUlRQUNvZENodHljRjlvT21sWmVtaFJjbGR1U0dwaGEyVlJOamRSTmxoVU1uYxAB,Nang Htike Aung,https://www.google.com/maps/contrib/113141935759873235362/reviews?hl=th,5,Unknown Date,Unknown Date,Very great noodles and love it so much,8
ChZDSUhNMG9nS0VJQ0FnTURvX3E2a1lREAE,Andrey,https://www.google.com/maps/contrib/107403637008079339498/reviews?hl=th,5,Unknown Date,Unknown Date,"Food is yummy and authentic, service is fast.",8
ChdDSUhNMG9nS0VQR1R4T2pLcVk2RDlnRRAB,Brixton Warner,https://www.google.com/maps/contrib/105662538597619926598/reviews?hl=th,5,Unknown Date,Unknown Date,What a good place food👍🏻,8
ChZDSUhNMG9nS0VLN1l1SXFPbUtMakNBEAE,Jackmethus,https://www.google.com/maps/contrib/101703957584598105208/reviews?hl=th,5,02/06/2025,5 เดือนที่แล้ว,,8
ChdDSUhNMG9nS0VLR05tYlR0aXJ6MjVnRRAB,jie kim,https://www.google.com/maps/contrib/115671527940337818930/reviews?hl=th,5,Unknown Date,Unknown Date,很好,8
Ci9DQUlRQUNvZENodHljRjlvT25aMVpUQTJkVmhoYjE5VFRGZG9YMU5tU0VWbmMwRRAB,niceboi,https://www.google.com/maps/contrib/104796813933453428670/reviews?hl=th,5,Unknown Date,Unknown Date,Great service bro,8
ChZDSUhNMG9nS0VJQ0FnSUNOMHQzalRREAE,Skmsm0502,https://www.google.com/maps/contrib/114281549389250568693/reviews?hl=th,4,Unknown Date,Unknown Date,"Chicken is soft, flavor of soup was nice",8
ChdDSUhNMG9nS0VMMmUyS3lJbWUzUTVRRRAB,Sunita Samantarat,https://www.google.com/maps/contrib/103916371063811309278/reviews?hl=th,5,10/06/2025,5 เดือนที่แล้ว,,8
ChZDSUhNMG9nS0VJQ0FnTUNveF9fc0NnEAE,Supattra Phrukpadung,https://www.google.com/maps/contrib/100116251200890871185/reviews?hl=th,5,20/04/2025,6 เดือนที่แล้ว,,8
ChZDSUhNMG9nS0VNeTBrS1Q1N1BYamRBEAE,Natcha Thiratanakul,https://www.google.com/maps/contrib/116863588116196743183/reviews?hl=th,4,08/05/2025,6 เดือนที่แล้ว,,8
ChdDSUhNMG9nS0VJQ0FnTUNZc0xuZDhnRRAB,ดาปนีย์ กองวิสัยสุข,https://www.google.com/maps/contrib/108175295943865911620/reviews?hl=th,5,30/04/2025,6 เดือนที่แล้ว,,8
ChZDSUhNMG9nS0VJQ0FnTUNJNnRLZkZ3EAE,Punn B,https://www.google.com/maps/contrib/105402261318706477910/reviews?hl=th,5,01/04/2025,7 เดือนที่แล้ว,,9
Ci9DQUlRQUNvZENodHljRjlvT2xGd0xXbFVXVTVRWWxCUlFqUTBhbFJhYVc5dkxWRRAB,leoaomsap,https://www.google.com/maps/contrib/116428646838341262775/reviews?hl=th,5,12/08/2025,2 เดือนที่แล้ว,,9
ChZDSUhNMG9nS0VJQ0FnTURvbWJtZU5REAE,Kwankamon,https://www.google.com/maps/contrib/111207217255061651050/reviews?hl=th,5,26/04/2025,6 เดือนที่แล้ว,,9
ChdDSUhNMG9nS0VJQ0FnTUNZN3NIcTN3RRAB,Suwijak Tathip,https://www.google.com/maps/contrib/109732870541862905237/reviews?hl=th,5,04/05/2025,6 เดือนที่แล้ว,,9
ChZDSUhNMG9nS0VJQ0FnTUNRdHBHZVZREAE,afique danial,https://www.google.com/maps/contrib/108705815253854717581/reviews?hl=th,5,Unknown Date,Unknown Date,yummy yummy in my tummy,9
ChdDSUhNMG9nS0VJQ0FnSURYLWRtUXlRRRAB,Raweewat Chantawangso,https://www.google.com/maps/contrib/116260911586740454807/reviews?hl=th,5,29/10/2024,ปีที่แล้ว,,9
ChZDSUhNMG9nS0VJQ0FnSUR0aC15Zkt3EAE,Trin Uthaisang,https://www.google.com/maps/contrib/111616591262160954593/reviews?hl=th,5,Unknown Date,Unknown Date,Very good service,9
Ci9DQUlRQUNvZENodHljRjlvT2xSWU1UVTRWMHhOTldsMlVEbHhWbUZoZUhJM2VWRRAB,Sutarinee Graiwiriya,https://www.google.com/maps/contrib/103094977186509642910/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT2tWaWJVczFVMk5hVGpkRmQzcGhNV3BsUzNBNU5XYxAB,passorn sp,https://www.google.com/maps/contrib/115866304913689197344/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT2xOaloyMXhVMHhsZDFsYVVtVmxXVTVUVUhBNWNFRRAB,Praiya Gadani,https://www.google.com/maps/contrib/114518136202935902614/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT210Nll6RmtaeTB6UVVOdFFWbDVRV054V1Vkc09FRRAB,Yai Yai,https://www.google.com/maps/contrib/108404973602553851447/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT2tJNFpGWTFRbGRuWW5GT1kwbHVVVlpYTlRCcmRFRRAB,ชัญญานุช ชัยชนะ,https://www.google.com/maps/contrib/107936764313950218591/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT2tJeVlsaG1NR0kyV1ZSTlFsZGpjR0ZhVGpWcU9XYxAB,Siravich Krutthalai,https://www.google.com/maps/contrib/106175168704313144180/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT2tOWVlqTlRkR1ZPTlVsbVJEbHRla0ZrV1dGUU0wRRAB,Thananan Boonjaras,https://www.google.com/maps/contrib/117354623991711699663/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT2pkSVZERTFjR28zTVdSbGFGTXdURjkyU0RGcWEyYxAB,Teeraporn Rattanavachirintr,https://www.google.com/maps/contrib/101657084170969393060/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT2xweWMycG9VR2hQT1c1VmRIbENXR05FY25oNlVVRRAB,Pattrawat Wiwatwongwana,https://www.google.com/maps/contrib/101087416216746169009/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT25VMWRtZzVPVnBmVEhrMlVrTXpibVZ6YVc5c01FRRAB,Supawit Leelapasuk,https://www.google.com/maps/contrib/101676316100030351001/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT21KeGIxcFFPVEp5VVVKb2MxWmxTR0p2Y1c5d1pIYxAB,Mathias Olander Munch,https://www.google.com/maps/contrib/112497037607393658533/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT25WaWREZzVlVkEyU0UxdVNHSjRUMXBQWTNkb01GRRAB,Krittee,https://www.google.com/maps/contrib/110795558620281380914/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT205NVNVczNlbkpDTVhaVGNsZzNhVGhvVWt4TlFrRRAB,Ronnie Chu,https://www.google.com/maps/contrib/112315237671464302406/reviews?hl=th,5,Unknown Date,Unknown Date,,9
Ci9DQUlRQUNvZENodHljRjlvT2pReU1tOVJWRUYwTVROb1JuTTVVVTlJVkY5cVNYYxAB,Andy Best,https://www.google.com/maps/contrib/108820183860822343282/reviews?hl=th,5,Unknown Date,Unknown Date,,10
Ci9DQUlRQUNvZENodHljRjlvT2t0clEyaENkalpXU0VoMU9VSllURTVuU0U5YWNHYxAB,R,https://www.google.com/maps/contrib/100999801599153142832/reviews?hl=th,5,Unknown Date,Unknown Date,,10
Ci9DQUlRQUNvZENodHljRjlvT21sdU0xazFkRTAyU1dOTmVqTmtSM2RWUVV4a2JrRRAB,Pim,https://www.google.com/maps/contrib/103721434988121899138/reviews?hl=th,5,Unknown Date,Unknown Date,,10
Ci9DQUlRQUNvZENodHljRjlvT21WcWRreGFMV1ZyWVdrMFlUUXRlSE5vUm01bFZHYxAB,saud alhazmi,https://www.google.com/maps/contrib/107671856782089926942/reviews?hl=th,5,Unknown Date,Unknown Date,,10
Ci9DQUlRQUNvZENodHljRjlvT2tobVYyNUtjbUowY2sxVWIwOXBhRlU0ZGsxS05XYxAB,phatcharapon sonkongdang,https://www.google.com/maps/contrib/109236939744969000981/reviews?hl=th,5,Unknown Date,Unknown Date,,10
Ci9DQUlRQUNvZENodHljRjlvT2xsMk4xcHlXWEp6WjBObVlWQlFkVTR3ZERKSlMzYxAB,Passawut Sakpaladisai,https://www.google.com/maps/contrib/107920058400984365115/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChZDSUhNMG9nS0VKYS1xX2ZneEt5eFF3EAE,Nattakran Hemsanguan,https://www.google.com/maps/contrib/107474914648202857402/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChZDSUhNMG9nS0VMbnB0X1RlNl9HY1l3EAE,Richard THIU,https://www.google.com/maps/contrib/100269625455900093944/reviews?hl=th,5,Unknown Date,Unknown Date,,10
Ci9DQUlRQUNvZENodHljRjlvT21jelpWQjJjMnBVTkZGMlRVRkViM1ZPYkUxcWRVRRAB,Thanapoom Pengatit,https://www.google.com/maps/contrib/114035486174023100303/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChdDSUhNMG9nS0VMS2k3NmVRXzVfTTR3RRAB,Kulapron Kongcharoen,https://www.google.com/maps/contrib/111868762353407466039/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChdDSUhNMG9nS0VJQ0FnTUNZMnFQMGd3RRAB,SukKee,https://www.google.com/maps/contrib/109392940187818731302/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChZDSUhNMG9nS0VJQ0FnTUNvdzluWVRBEAE,Ngọc Thanh Nguyễn Thị,https://www.google.com/maps/contrib/113857402334770054414/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChZDSUhNMG9nS0VJQ0FnTUNvX2JtUllnEAE,อรรถพล กุลสุ,https://www.google.com/maps/contrib/116858719290323960277/reviews?hl=th,4,Unknown Date,Unknown Date,,10
ChdDSUhNMG9nS0VJQ0FnTUNvZ3RXazFnRRAB,Sarinkarn S.,https://www.google.com/maps/contrib/112119568216595544858/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChdDSUhNMG9nS0VJQ0FnTUNvZ28zNTV3RRAB,Piriyakorn Sigkamann,https://www.google.com/maps/contrib/102646079851882343420/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChdDSUhNMG9nS0VJQ0FnTURJMmJlZ3N3RRAB,HarryWin VBW,https://www.google.com/maps/contrib/103312939059970622835/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChZDSUhNMG9nS0VJQ0FnTUNJejdDWk5BEAE,PP PPP,https://www.google.com/maps/contrib/100829727088516864909/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChZDSUhNMG9nS0VJQ0FnTUNJMThmdENBEAE,Khemmanat Srikamolrat,https://www.google.com/maps/contrib/107968776687604878471/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChZDSUhNMG9nS0VJQ0FnTUNJaGNtaE13EAE,Aom NJ,https://www.google.com/maps/contrib/110644430154981522689/reviews?hl=th,5,Unknown Date,Unknown Date,,10
ChdDSUhNMG9nS0VJQ0FnTURnODZtcm9RRRAB,Ideal,https://www.google.com/maps/contrib/101161914474492126477/reviews?hl=th,1,Unknown Date,Unknown Date,,10
